Time,I
0.259,10.507391130643228
0.26,10.509388733519776
0.261,10.511386336396324
0.262,10.513383939272872
0.263,10.51538154214942
0.264,10.517379145025968
0.265,10.519376747902516
0.266,10.521374350779064
0.267,10.523371953655612
0.268,10.52536955653216
0.269,10.527367159408708
0.27,10.529364762285256
0.271,10.531362365161804
0.272,10.533359968038353
0.273,10.5353575709149
0.274,10.537355173791449
0.275,10.539352776667997
0.276,10.541350379544545
0.277,10.543347982421094
0.278,10.545345585297644
0.279,10.54734318817419
0.28,10.54934079105074
0.281,10.551338393927288
0.28200000000000003,10.553335996803836
0.28300000000000003,10.555333599680385
0.28400000000000003,10.55733120255693
0.28500000000000003,10.55932880543348
0.28600000000000003,10.561326408310029
0.28700000000000003,10.563324011186577
0.28800000000000003,10.565321614063125
0.289,10.567319216939673
0.29,10.56931681981622
0.291,10.571314422692769
0.292,10.573312025569315
0.293,10.575309628445863
0.294,10.577307231322411
0.295,10.57930483419896
0.296,10.581302437075507
0.297,10.583300039952055
0.298,10.585297642828603
0.299,10.587295245705151
0.3,10.5892928485817
0.301,10.59129045145825
0.302,10.593288054334796
0.303,10.595285657211344
0.304,10.597283260087892
0.305,10.59928086296444
0.306,10.60127846584099
0.307,10.603276068717538
0.308,10.605273671594086
0.309,10.607271274470634
0.31,10.609268877347182
0.311,10.61126648022373
0.312,10.613264083100278
0.313,10.615261685976828
0.314,10.617259288853376
0.315,10.619256891729924
0.316,10.621254494606472
0.317,10.62325209748302
0.318,10.625249700359568
0.319,10.627247303236116
0.32,10.629244906112664
0.321,10.631242508989212
0.322,10.63324011186576
0.323,10.635237714742308
0.324,10.637235317618856
0.325,10.639232920495404
0.326,10.641230523371952
0.327,10.6432281262485
0.328,10.645225729125048
0.329,10.647223332001596
0.33,10.649220934878144
0.331,10.651218537754692
0.332,10.653216140631242
0.333,10.65521374350779
0.334,10.657211346384338
0.335,10.659208949260886
0.336,10.661206552137434
0.337,10.663204155013982
0.338,10.66520175789053
0.339,10.66719936076708
0.34,10.669196963643628
0.341,10.671194566520176
0.342,10.673192169396724
0.343,10.67518977227327
0.34400000000000003,10.67718737514982
0.34500000000000003,10.679184978026369
0.34600000000000003,10.681182580902917
0.34700000000000003,10.683180183779465
0.34800000000000003,10.685177786656013
0.34900000000000003,10.68717538953256
0.35000000000000003,10.689172992409109
0.35100000000000003,10.691170595285657
0.352,10.693168198162205
0.353,10.695165801038751
0.354,10.6971634039153
0.355,10.699161006791847
0.356,10.701158609668395
0.357,10.703156212544943
0.358,10.705153815421491
0.359,10.70715141829804
0.36,10.70914902117459
0.361,10.711146624051135
0.362,10.713144226927684
0.363,10.715141829804232
0.364,10.71713943268078
0.365,10.71913703555733
0.366,10.721134638433876
0.367,10.723132241310426
0.368,10.725129844186975
0.369,10.727127447063523
0.37,10.729125049940071
0.371,10.73112265281662
0.372,10.733120255693168
0.373,10.735117858569716
0.374,10.737115461446264
0.375,10.739113064322812
0.376,10.74111066719936
0.377,10.743108270075908
0.378,10.745105872952456
0.379,10.747103475829004
0.38,10.749101078705552
0.381,10.7510986815821
0.382,10.753096284458648
0.383,10.755093887335196
0.384,10.757091490211744
0.385,10.759089093088292
0.386,10.761086695964842
0.387,10.76308429884139
0.388,10.765081901717938
0.389,10.767079504594486
0.39,10.769077107471034
0.391,10.771074710347582
0.392,10.77307231322413
0.393,10.775069916100678
0.394,10.777067518977226
0.395,10.779065121853774
0.396,10.781062724730322
0.397,10.78306032760687
0.398,10.785057930483418
0.399,10.787055533359966
0.4,10.789053136236516
0.401,10.791050739113064
0.402,10.79304834198961
0.403,10.79504594486616
0.404,10.797043547742708
0.405,10.799041150619257
0.406,10.801038753495805
0.40700000000000003,10.803036356372353
0.40800000000000003,10.8050339592489
0.40900000000000003,10.807031562125449
0.41000000000000003,10.809029165001997
0.41100000000000003,10.811026767878545
0.41200000000000003,10.813024370755093
0.41300000000000003,10.81502197363164
0.41400000000000003,10.817019576508187
0.41500000000000004,10.819017179384735
0.41600000000000004,10.821014782261283
0.417,10.823012385137831
0.418,10.82500998801438
0.419,10.82700759089093
0.42,10.829005193767475
0.421,10.831002796644023
0.422,10.833000399520577
0.423,10.834998002397125
0.424,10.836995605273671
0.425,10.83899320815022
0.426,10.840990811026767
0.427,10.842988413903315
0.428,10.844986016779863
0.429,10.846983619656411
0.43,10.84898122253296
0.431,10.850978825409507
0.432,10.852976428286055
0.433,10.854974031162604
0.434,10.856971634039152
0.435,10.8589692369157
0.436,10.860966839792248
0.437,10.862964442668796
0.438,10.864962045545344
0.439,10.866959648421892
0.44,10.868957251298442
0.441,10.87095485417499
0.442,10.872952457051538
0.443,10.874950059928086
0.444,10.876947662804634
0.445,10.878945265681182
0.446,10.88094286855773
0.447,10.882940471434278
0.448,10.884938074310826
0.449,10.886935677187374
0.45,10.888933280063922
0.451,10.89093088294047
0.452,10.892928485817018
0.453,10.894926088693566
0.454,10.896923691570114
0.455,10.898921294446662
0.456,10.90091889732321
0.457,10.902916500199758
0.458,10.904914103076308
0.459,10.906911705952856
0.46,10.908909308829404
0.461,10.910906911705952
0.462,10.9129045145825
0.463,10.914902117459048
0.464,10.916899720335596
0.465,10.918897323212144
0.466,10.920894926088693
0.467,10.92289252896524
0.468,10.924890131841789
0.46900000000000003,10.926887734718337
0.47000000000000003,10.928885337594885
0.47100000000000003,10.930882940471433
0.47200000000000003,10.93288054334798
0.47300000000000003,10.934878146224529
0.47400000000000003,10.936875749101077
0.47500000000000003,10.938873351977623
0.47600000000000003,10.940870954854176
0.47700000000000004,10.942868557730725
0.47800000000000004,10.94486616060727
0.47900000000000004,10.94686376348382
0.48,10.948861366360369
0.481,10.950858969236917
0.482,10.952856572113465
0.483,10.954854174990013
0.484,10.95685177786656
0.485,10.958849380743109
0.486,10.960846983619655
0.487,10.962844586496203
0.488,10.964842189372751
0.489,10.9668397922493
0.49,10.968837395125847
0.491,10.970834998002395
0.492,10.972832600878943
0.493,10.974830203755491
0.494,10.97682780663204
0.495,10.97882540950859
0.496,10.980823012385136
0.497,10.982820615261684
0.498,10.984818218138232
0.499,10.98681582101478
0.5,10.98881342389133
0.501,10.990811026767878
0.502,10.992808629644426
0.503,10.994806232520974
0.504,10.996803835397522
0.505,10.99880143827407
0.506,11.000799041150618
0.507,11.002796644027166
0.508,11.004794246903714
0.509,11.006791849780262
0.51,11.00878945265681
0.511,11.010787055533358
0.512,11.012784658409908
0.513,11.014782261286456
0.514,11.016779864163004
0.515,11.018777467039552
0.516,11.0207750699161
0.517,11.022772672792648
0.518,11.024770275669196
0.519,11.026767878545744
0.52,11.028765481422292
0.521,11.03076308429884
0.522,11.032760687175388
0.523,11.034758290051936
0.524,11.036755892928484
0.525,11.038753495805032
0.526,11.04075109868158
0.527,11.042748701558128
0.528,11.044746304434677
0.529,11.046743907311225
0.53,11.048741510187774
0.531,11.050739113064322
0.532,11.05273671594087
0.533,11.05473431881742
0.534,11.056731921693968
0.535,11.058729524570516
0.536,11.060727127447064
0.537,11.06272473032361
0.538,11.06472233320016
0.539,11.066719936076709
0.54,11.068717538953257
0.541,11.070715141829805
0.542,11.072712744706353
0.543,11.0747103475829
0.544,11.076707950459449
0.545,11.078705553335997
0.546,11.080703156212545
0.547,11.082700759089091
0.548,11.08469836196564
0.549,11.086695964842187
0.55,11.088693567718735
0.551,11.090691170595283
0.552,11.092688773471831
0.553,11.09468637634838
0.554,11.09668397922493
0.555,11.098681582101475
0.556,11.100679184978024
0.557,11.102676787854572
0.558,11.10467439073112
0.559,11.10667199360767
0.56,11.108669596484216
0.561,11.110667199360766
0.562,11.112664802237314
0.5630000000000001,11.114662405113862
0.5640000000000001,11.11666000799041
0.5650000000000001,11.118657610866958
0.5660000000000001,11.120655213743508
0.5670000000000001,11.122652816620056
0.5680000000000001,11.124650419496604
0.5690000000000001,11.126648022373152
0.5700000000000001,11.1286456252497
0.5710000000000001,11.130643228126248
0.5720000000000001,11.132640831002796
0.5730000000000001,11.134638433879344
0.5740000000000001,11.136636036755892
0.5750000000000001,11.13863363963244
0.5760000000000001,11.140631242508988
0.577,11.142628845385536
0.578,11.144626448262084
0.579,11.146624051138632
0.58,11.14862165401518
0.581,11.150619256891728
0.582,11.152616859768276
0.583,11.154614462644824
0.584,11.156612065521374
0.585,11.158609668397922
0.586,11.16060727127447
0.587,11.162604874151018
0.588,11.164602477027566
0.589,11.166600079904114
0.59,11.168597682780662
0.591,11.17059528565721
0.592,11.172592888533758
0.593,11.174590491410306
0.594,11.176588094286856
0.595,11.178585697163404
0.596,11.18058330003995
0.597,11.1825809029165
0.598,11.184578505793048
0.599,11.186576108669597
0.6,11.188573711546145
0.601,11.19057131442269
0.602,11.19256891729924
0.603,11.194566520175789
0.604,11.196564123052337
0.605,11.198561725928885
0.606,11.200559328805433
0.607,11.20255693168198
0.608,11.204554534558527
0.609,11.206552137435075
0.61,11.208549740311623
0.611,11.210547343188171
0.612,11.21254494606472
0.613,11.21454254894127
0.614,11.216540151817815
0.615,11.218537754694363
0.616,11.220535357570911
0.617,11.22253296044746
0.618,11.22453056332401
0.619,11.226528166200556
0.62,11.228525769077107
0.621,11.230523371953655
0.622,11.232520974830203
0.623,11.234518577706751
0.624,11.2365161805833
0.625,11.238513783459847
0.626,11.240511386336395
0.627,11.242508989212944
0.628,11.244506592089492
0.629,11.24650419496604
0.63,11.248501797842588
0.631,11.250499400719136
0.632,11.252497003595684
0.633,11.254494606472232
0.634,11.25649220934878
0.635,11.258489812225328
0.636,11.260487415101876
0.637,11.262485017978424
0.638,11.264482620854974
0.639,11.266480223731522
0.64,11.26847782660807
0.641,11.270475429484618
0.642,11.272473032361166
0.643,11.274470635237714
0.644,11.276468238114262
0.645,11.27846584099081
0.646,11.280463443867358
0.647,11.282461046743906
0.648,11.284458649620454
0.649,11.286456252497002
0.65,11.28845385537355
0.651,11.290451458250098
0.652,11.292449061126646
0.653,11.294446664003194
0.654,11.296444266879742
0.655,11.29844186975629
0.656,11.30043947263284
0.657,11.302437075509388
0.658,11.304434678385936
0.659,11.306432281262484
0.66,11.308429884139032
0.661,11.31042748701558
0.662,11.312425089892129
0.663,11.314422692768677
0.664,11.316420295645225
0.665,11.318417898521773
0.666,11.32041550139832
0.667,11.322413104274869
0.668,11.324410707151417
0.669,11.326408310027965
0.67,11.328405912904511
0.671,11.33040351578106
0.672,11.332401118657607
0.673,11.334398721534155
0.674,11.336396324410709
0.675,11.338393927287257
0.676,11.340391530163805
0.677,11.342389133040353
0.678,11.3443867359169
0.679,11.346384338793449
0.68,11.348381941669995
0.681,11.350379544546543
0.682,11.352377147423091
0.683,11.35437475029964
0.684,11.356372353176187
0.685,11.358369956052735
0.686,11.360367558929283
0.687,11.362365161805831
0.6880000000000001,11.36436276468238
0.6890000000000001,11.366360367558928
0.6900000000000001,11.368357970435476
0.6910000000000001,11.370355573312024
0.6920000000000001,11.372353176188572
0.6930000000000001,11.37435077906512
0.6940000000000001,11.37634838194167
0.6950000000000001,11.378345984818218
0.6960000000000001,11.380343587694766
0.6970000000000001,11.382341190571314
0.6980000000000001,11.384338793447862
0.6990000000000001,11.38633639632441
0.7000000000000001,11.388333999200958
0.7010000000000001,11.390331602077506
0.7020000000000001,11.392329204954054
0.7030000000000001,11.394326807830602
0.704,11.39632441070715
0.705,11.398322013583698
0.706,11.400319616460246
0.707,11.402317219336794
0.708,11.404314822213342
0.709,11.40631242508989
0.71,11.40831002796644
0.711,11.410307630842988
0.712,11.412305233719536
0.713,11.414302836596084
0.714,11.416300439472632
0.715,11.41829804234918
0.716,11.420295645225728
0.717,11.422293248102276
0.718,11.424290850978824
0.719,11.426288453855372
0.72,11.42828605673192
0.721,11.430283659608468
0.722,11.432281262485017
0.723,11.434278865361565
0.724,11.436276468238113
0.725,11.43827407111466
0.726,11.440271673991209
0.727,11.442269276867757
0.728,11.444266879744308
0.729,11.446264482620856
0.73,11.448262085497404
0.731,11.45025968837395
0.732,11.4522572912505
0.733,11.454254894127049
0.734,11.456252497003597
0.735,11.458250099880145
0.736,11.460247702756693
0.737,11.46224530563324
0.738,11.464242908509789
0.739,11.466240511386337
0.74,11.468238114262885
0.741,11.470235717139431
0.742,11.47223332001598
0.743,11.474230922892527
0.744,11.476228525769075
0.745,11.478226128645623
0.746,11.480223731522171
0.747,11.48222133439872
0.748,11.48421893727527
0.749,11.486216540151815
0.75,11.488214143028364
0.751,11.490211745904912
0.752,11.49220934878146
0.753,11.49420695165801
0.754,11.496204554534556
0.755,11.498202157411106
0.756,11.500199760287654
0.757,11.502197363164202
0.758,11.50419496604075
0.759,11.506192568917298
0.76,11.508190171793846
0.761,11.510187774670394
0.762,11.512185377546942
0.763,11.51418298042349
0.764,11.516180583300038
0.765,11.518178186176588
0.766,11.520175789053136
0.767,11.522173391929684
0.768,11.524170994806232
0.769,11.52616859768278
0.77,11.528166200559328
0.771,11.530163803435876
0.772,11.532161406312424
0.773,11.534159009188972
0.774,11.53615661206552
0.775,11.538154214942068
0.776,11.540151817818616
0.777,11.542149420695164
0.778,11.544147023571712
0.779,11.54614462644826
0.78,11.548142229324808
0.781,11.550139832201356
0.782,11.552137435077904
0.783,11.554135037954454
0.784,11.556132640831002
0.785,11.55813024370755
0.786,11.560127846584098
0.787,11.562125449460646
0.788,11.564123052337196
0.789,11.566120655213744
0.79,11.56811825809029
0.791,11.57011586096684
0.792,11.572113463843388
0.793,11.574111066719937
0.794,11.576108669596485
0.795,11.57810627247303
0.796,11.58010387534958
0.797,11.582101478226129
0.798,11.584099081102677
0.799,11.586096683979225
0.8,11.588094286855773
0.801,11.59009188973232
0.802,11.592089492608867
0.803,11.594087095485415
0.804,11.596084698361963
0.805,11.598082301238511
0.806,11.60007990411506
0.807,11.60207750699161
0.808,11.604075109868155
0.809,11.606072712744703
0.81,11.608070315621251
0.811,11.6100679184978
0.812,11.61206552137435
0.8130000000000001,11.614063124250896
0.8140000000000001,11.616060727127444
0.8150000000000001,11.618058330003992
0.8160000000000001,11.620055932880542
0.8170000000000001,11.62205353575709
0.8180000000000001,11.624051138633638
0.8190000000000001,11.626048741510187
0.8200000000000001,11.628046344386735
0.8210000000000001,11.630043947263283
0.8220000000000001,11.632041550139832
0.8230000000000001,11.63403915301638
0.8240000000000001,11.636036755892928
0.8250000000000001,11.638034358769476
0.8260000000000001,11.640031961646024
0.8270000000000001,11.642029564522572
0.8280000000000001,11.64402716739912
0.8290000000000001,11.646024770275668
0.8300000000000001,11.648022373152216
0.8310000000000001,11.650019976028764
0.8320000000000001,11.652017578905312
0.833,11.65401518178186
0.834,11.656012784658408
0.835,11.658010387534956
0.836,11.660007990411504
0.837,11.662005593288054
0.838,11.664003196164602
0.839,11.66600079904115
0.84,11.667998401917698
0.841,11.669996004794246
0.842,11.671993607670794
0.843,11.673991210547342
0.844,11.67598881342389
0.845,11.677986416300438
0.846,11.679984019176986
0.847,11.681981622053534
0.848,11.683979224930082
0.849,11.68597682780663
0.85,11.68797443068318
0.851,11.689972033559728
0.852,11.691969636436276
0.853,11.693967239312824
0.854,11.69596484218937
0.855,11.69796244506592
0.856,11.699960047942469
0.857,11.701957650819017
0.858,11.703955253695565
0.859,11.705952856572113
0.86,11.70795045944866
0.861,11.709948062325209
0.862,11.711945665201757
0.863,11.713943268078305
0.864,11.715940870954851
0.865,11.7179384738314
0.866,11.719936076707947
0.867,11.721933679584495
0.868,11.723931282461043
0.869,11.725928885337591
0.87,11.72792648821414
0.871,11.72992409109069
0.872,11.731921693967235
0.873,11.733919296843789
0.874,11.735916899720335
0.875,11.737914502596883
0.876,11.739912105473431
0.877,11.74190970834998
0.878,11.743907311226527
0.879,11.745904914103075
0.88,11.747902516979623
0.881,11.749900119856171
0.882,11.75189772273272
0.883,11.753895325609268
0.884,11.755892928485816
0.885,11.757890531362364
0.886,11.759888134238912
0.887,11.76188573711546
0.888,11.763883339992008
0.889,11.765880942868556
0.89,11.767878545745104
0.891,11.769876148621654
0.892,11.771873751498202
0.893,11.77387135437475
0.894,11.775868957251298
0.895,11.777866560127846
0.896,11.779864163004394
0.897,11.781861765880942
0.898,11.78385936875749
0.899,11.785856971634038
0.9,11.787854574510586
0.901,11.789852177387134
0.902,11.791849780263682
0.903,11.79384738314023
0.904,11.795844986016778
0.905,11.797842588893326
0.906,11.799840191769874
0.907,11.801837794646422
0.908,11.80383539752297
0.909,11.80583300039952
0.91,11.807830603276068
0.911,11.809828206152616
0.912,11.811825809029164
0.913,11.813823411905712
0.914,11.81582101478226
0.915,11.817818617658808
0.916,11.819816220535357
0.917,11.821813823411905
0.918,11.823811426288453
0.919,11.825809029165
0.92,11.827806632041549
0.921,11.829804234918097
0.922,11.831801837794645
0.923,11.833799440671193
0.924,11.83579704354774
0.925,11.837794646424287
0.926,11.839792249300835
0.927,11.841789852177389
0.928,11.843787455053937
0.929,11.845785057930485
0.93,11.847782660807033
0.931,11.84978026368358
0.932,11.851777866560129
0.933,11.853775469436677
0.934,11.855773072313225
0.935,11.857770675189771
0.936,11.85976827806632
0.937,11.861765880942867
0.9380000000000001,11.863763483819415
0.9390000000000001,11.865761086695963
0.9400000000000001,11.867758689572511
0.9410000000000001,11.86975629244906
0.9420000000000001,11.871753895325607
0.9430000000000001,11.873751498202155
0.9440000000000001,11.875749101078704
0.9450000000000001,11.877746703955252
0.9460000000000001,11.8797443068318
0.9470000000000001,11.88174190970835
0.9480000000000001,11.883739512584896
0.9490000000000001,11.885737115461446
0.9500000000000001,11.887734718337994
0.9510000000000001,11.889732321214542
0.9520000000000001,11.89172992409109
0.9530000000000001,11.893727526967638
0.9540000000000001,11.895725129844186
0.9550000000000001,11.897722732720734
0.9560000000000001,11.899720335597282
0.9570000000000001,11.90171793847383
0.9580000000000001,11.903715541350378
0.9590000000000001,11.905713144226926
0.96,11.907710747103474
0.961,11.909708349980022
0.962,11.91170595285657
0.963,11.91370355573312
0.964,11.915701158609668
0.965,11.917698761486216
0.966,11.919696364362764
0.967,11.921693967239312
0.968,11.92369157011586
0.969,11.925689172992408
0.97,11.927686775868956
0.971,11.929684378745504
0.972,11.931681981622052
0.973,11.9336795844986
0.974,11.935677187375148
0.975,11.937674790251696
0.976,11.939672393128244
0.977,11.941669996004793
0.978,11.94366759888134
0.979,11.945665201757889
0.98,11.947662804634437
0.981,11.949660407510986
0.982,11.951658010387536
0.983,11.953655613264084
0.984,11.95565321614063
0.985,11.95765081901718
0.986,11.959648421893728
0.987,11.961646024770276
0.988,11.963643627646825
0.989,11.96564123052337
0.99,11.96763883339992
0.991,11.969636436276469
0.992,11.971634039153017
0.993,11.973631642029565
0.994,11.975629244906113
0.995,11.97762684778266
0.996,11.979624450659207
0.997,11.981622053535755
0.998,11.983619656412303
0.999,11.985617259288851
1.0,11.9876148621654
1.0010000000000001,11.989612465041947
1.002,11.991610067918495
1.0030000000000001,11.993607670795043
1.004,11.995605273671591
1.0050000000000001,11.99760287654814
1.006,11.99960047942469
1.0070000000000001,12.001598082301236
1.008,12.003595685177784
1.0090000000000001,12.005593288054332
1.01,12.00759089093088
1.0110000000000001,12.00958849380743
1.012,12.011586096683978
1.0130000000000001,12.013583699560526
1.014,12.015581302437074
1.0150000000000001,12.017578905313622
1.016,12.01957650819017
1.0170000000000001,12.02157411106672
1.018,12.023571713943268
1.0190000000000001,12.025569316819816
1.02,12.027566919696364
1.0210000000000001,12.029564522572912
1.022,12.03156212544946
1.0230000000000001,12.033559728326008
1.024,12.035557331202556
1.025,12.037554934079104
1.026,12.039552536955652
1.027,12.0415501398322
1.028,12.043547742708748
1.029,12.045545345585296
1.03,12.047542948461844
1.031,12.049540551338392
1.032,12.05153815421494
1.033,12.053535757091488
1.034,12.055533359968036
1.035,12.057530962844586
1.036,12.059528565721134
1.037,12.061526168597682
1.038,12.06352377147423
1.039,12.065521374350778
1.04,12.067518977227326
1.041,12.069516580103874
1.042,12.071514182980422
1.043,12.07351178585697
1.044,12.07550938873352
1.045,12.077506991610068
1.046,12.079504594486616
1.047,12.081502197363164
1.048,12.08349980023971
1.049,12.08549740311626
1.05,12.087495005992809
1.051,12.089492608869357
1.052,12.091490211745905
1.053,12.093487814622453
1.054,12.095485417499
1.055,12.097483020375549
1.056,12.099480623252097
1.057,12.101478226128645
1.058,12.103475829005191
1.059,12.10547343188174
1.06,12.107471034758287
1.061,12.109468637634835
1.062,12.111466240511383
1.063,12.113463843387931
1.064,12.11546144626448
1.065,12.11745904914103
1.066,12.119456652017575
1.067,12.121454254894124
1.068,12.123451857770672
1.069,12.12544946064722
1.07,12.12744706352377
1.071,12.12944466640032
1.072,12.131442269276867
1.073,12.133439872153415
1.074,12.135437475029963
1.075,12.137435077906511
1.076,12.13943268078306
1.077,12.141430283659608
1.078,12.143427886536156
1.079,12.145425489412704
1.08,12.147423092289252
1.081,12.1494206951658
1.082,12.151418298042348
1.083,12.153415900918896
1.084,12.155413503795444
1.085,12.157411106671992
1.086,12.15940870954854
1.087,12.161406312425088
1.088,12.163403915301636
1.089,12.165401518178186
1.09,12.167399121054734
1.091,12.169396723931282
1.092,12.17139432680783
1.093,12.173391929684378
1.094,12.175389532560926
1.095,12.177387135437474
1.096,12.179384738314022
1.097,12.18138234119057
1.098,12.183379944067118
1.099,12.185377546943666
1.1,12.187375149820214
1.101,12.189372752696762
1.102,12.19137035557331
1.103,12.193367958449858
1.104,12.195365561326406
1.105,12.197363164202956
1.106,12.199360767079504
1.107,12.201358369956052
1.108,12.2033559728326
1.109,12.205353575709148
1.11,12.207351178585697
1.111,12.209348781462245
1.112,12.211346384338793
1.113,12.21334398721534
1.114,12.215341590091889
1.115,12.217339192968437
1.116,12.219336795844985
1.117,12.221334398721533
1.118,12.22333200159808
1.119,12.225329604474627
1.12,12.227327207351175
1.121,12.229324810227723
1.122,12.231322413104271
1.123,12.23332001598082
1.124,12.23531761885737
1.125,12.23731522173392
1.1260000000000001,12.239312824610469
1.127,12.241310427487017
1.1280000000000001,12.243308030363565
1.129,12.245305633240111
1.1300000000000001,12.24730323611666
1.131,12.249300838993207
1.1320000000000001,12.251298441869755
1.133,12.253296044746303
1.1340000000000001,12.255293647622851
1.135,12.2572912504994
1.1360000000000001,12.259288853375947
1.137,12.261286456252495
1.1380000000000001,12.263284059129044
1.139,12.265281662005592
1.1400000000000001,12.26727926488214
1.141,12.269276867758688
1.1420000000000001,12.271274470635236
1.143,12.273272073511784
1.1440000000000001,12.275269676388334
1.145,12.277267279264882
1.1460000000000001,12.27926488214143
1.147,12.281262485017978
1.1480000000000001,12.283260087894526
1.149,12.285257690771074
1.1500000000000001,12.287255293647622
1.151,12.28925289652417
1.1520000000000001,12.291250499400718
1.153,12.293248102277266
1.154,12.295245705153814
1.155,12.297243308030362
1.156,12.29924091090691
1.157,12.301238513783458
1.158,12.303236116660006
1.159,12.305233719536554
1.16,12.307231322413102
1.161,12.30922892528965
1.162,12.3112265281662
1.163,12.313224131042748
1.164,12.315221733919296
1.165,12.317219336795844
1.166,12.319216939672392
1.167,12.32121454254894
1.168,12.323212145425488
1.169,12.325209748302036
1.17,12.327207351178584
1.171,12.329204954055133
1.172,12.33120255693168
1.173,12.333200159808229
1.174,12.335197762684777
1.175,12.337195365561325
1.176,12.339192968437873
1.177,12.34119057131442
1.178,12.343188174190969
1.179,12.345185777067517
1.18,12.347183379944068
1.181,12.349180982820616
1.182,12.351178585697165
1.183,12.35317618857371
1.184,12.35517379145026
1.185,12.357171394326809
1.186,12.359168997203357
1.187,12.361166600079905
1.188,12.363164202956453
1.189,12.365161805833
1.19,12.367159408709549
1.191,12.369157011586095
1.192,12.371154614462643
1.193,12.373152217339191
1.194,12.37514982021574
1.195,12.377147423092287
1.196,12.379145025968835
1.197,12.381142628845383
1.198,12.383140231721931
1.199,12.38513783459848
1.2,12.38713543747503
1.201,12.389133040351576
1.202,12.391130643228124
1.203,12.393128246104672
1.204,12.39512584898122
1.205,12.39712345185777
1.206,12.399121054734318
1.207,12.401118657610866
1.208,12.403116260487414
1.209,12.405113863363962
1.21,12.40711146624051
1.211,12.409109069117058
1.212,12.411106671993606
1.213,12.413104274870154
1.214,12.415101877746702
1.215,12.41709948062325
1.216,12.4190970834998
1.217,12.421094686376348
1.218,12.423092289252896
1.219,12.425089892129444
1.22,12.427087495005992
1.221,12.42908509788254
1.222,12.431082700759088
1.223,12.433080303635636
1.224,12.435077906512184
1.225,12.437075509388732
1.226,12.43907311226528
1.227,12.441070715141828
1.228,12.443068318018376
1.229,12.445065920894924
1.23,12.447063523771472
1.231,12.44906112664802
1.232,12.451058729524568
1.233,12.453056332401117
1.234,12.455053935277666
1.235,12.457051538154214
1.236,12.459049141030762
1.237,12.46104674390731
1.238,12.46304434678386
1.239,12.465041949660408
1.24,12.467039552536956
1.241,12.469037155413504
1.242,12.47103475829005
1.243,12.4730323611666
1.244,12.475029964043149
1.245,12.477027566919697
1.246,12.479025169796245
1.247,12.481022772672793
1.248,12.48302037554934
1.249,12.485017978425889
1.25,12.487015581302437
1.2510000000000001,12.489013184178985
1.252,12.491010787055531
1.2530000000000001,12.49300838993208
1.254,12.495005992808627
1.2550000000000001,12.497003595685175
1.256,12.499001198561723
1.2570000000000001,12.500998801438271
1.258,12.50299640431482
1.2590000000000001,12.50499400719137
1.26,12.506991610067915
1.2610000000000001,12.508989212944464
1.262,12.510986815821012
1.2630000000000001,12.51298441869756
1.264,12.51498202157411
1.2650000000000001,12.516979624450656
1.266,12.518977227327206
1.2670000000000001,12.520974830203754
1.268,12.522972433080302
1.2690000000000001,12.52497003595685
1.27,12.5269676388334
1.2710000000000001,12.528965241709948
1.272,12.530962844586496
1.2730000000000001,12.532960447463044
1.274,12.534958050339592
1.2750000000000001,12.53695565321614
1.276,12.538953256092688
1.2770000000000001,12.540950858969236
1.278,12.542948461845784
1.2790000000000001,12.544946064722332
1.28,12.54694366759888
1.281,12.548941270475428
1.282,12.550938873351976
1.283,12.552936476228524
1.284,12.554934079105072
1.285,12.55693168198162
1.286,12.558929284858168
1.287,12.560926887734716
1.288,12.562924490611266
1.289,12.564922093487814
1.29,12.566919696364362
1.291,12.56891729924091
1.292,12.570914902117458
1.293,12.572912504994006
1.294,12.574910107870554
1.295,12.576907710747102
1.296,12.57890531362365
1.297,12.580902916500198
1.298,12.582900519376746
1.299,12.584898122253296
1.3,12.586895725129844
1.301,12.58889332800639
1.302,12.59089093088294
1.303,12.592888533759488
1.304,12.594886136636037
1.305,12.596883739512585
1.306,12.598881342389133
1.307,12.60087894526568
1.308,12.602876548142229
1.309,12.604874151018777
1.31,12.606871753895325
1.311,12.608869356771873
1.312,12.61086695964842
1.313,12.612864562524967
1.314,12.614862165401515
1.315,12.616859768278063
1.316,12.618857371154611
1.317,12.62085497403116
1.318,12.62285257690771
1.319,12.624850179784255
1.32,12.626847782660803
1.321,12.628845385537351
1.322,12.6308429884139
1.323,12.63284059129045
1.324,12.634838194167
1.325,12.636835797043547
1.326,12.638833399920095
1.327,12.640831002796643
1.328,12.642828605673191
1.329,12.64482620854974
1.33,12.646823811426287
1.331,12.648821414302835
1.332,12.650819017179384
1.333,12.652816620055932
1.334,12.65481422293248
1.335,12.656811825809028
1.336,12.658809428685576
1.337,12.660807031562124
1.338,12.662804634438672
1.339,12.66480223731522
1.34,12.666799840191768
1.341,12.668797443068316
1.342,12.670795045944866
1.343,12.672792648821414
1.344,12.674790251697962
1.345,12.67678785457451
1.346,12.678785457451058
1.347,12.680783060327606
1.348,12.682780663204154
1.349,12.684778266080702
1.35,12.68677586895725
1.351,12.688773471833798
1.352,12.690771074710346
1.353,12.692768677586894
1.354,12.694766280463442
1.355,12.69676388333999
1.356,12.698761486216538
1.357,12.700759089093086
1.358,12.702756691969634
1.359,12.704754294846182
1.36,12.706751897722732
1.361,12.70874950059928
1.362,12.710747103475828
